plz,mdbid
74397,861744
74388,861744
74199,861744
74374,861744
74072,858106
74177,858106
74906,858106
74206,858106
74246,858106
74248,858106
75031,858106
74235,858106
75050,858106
74831,858106
74930,858106
74249,858106
74912,858106
74251,858106
74245,858106
74252,858106
74219,858106
74172,858106
74861,858106
74196,858106
74229,858106
74254,858106
74255,858106
74193,858106
74936,858106
74257,858106
74189,858106
74259,858106
71543,858106
74182,858106
74239,858106
74243,858106
74626,858026
74677,858026
74670,858026
74653,858026
74238,858026
74653,858026
74635,858026
74673,858026
74632,858026
74676,858026
74613,858026
74629,858026
74214,858026
74638,858026
74679,858026
74639,858026
74572,858026
74542,858026
74424,858026
74426,858026
74564,858026
74427,858026
74405,858026
74582,858026
74532,858026
74592,858026
74595,858026
74535,858026
74544,858026
74545,858026
74420,858026
74423,858026
74585,858026
74589,858026
74575,858026
74523,858026
74429,858026
74547,858026
74541,858026
74599,858026
74549,858026
74538,858026
74594,858026
74579,858026
74586,858026
74597,858026
71573,860112
71566,860112
71549,860112
71522,860112
71576,860112
71577,860112
71737,860112
71540,860112
71570,860112
71579,860112
71560,860112
71554,860112
71546,860112
73453,860112
73566,860112
73560,860112
73568,860112
73569,860112
73571,860112
74417,860112
73540,860112
73572,860112
73574,860112
73575,860112
73547,860112
73563,860112
73557,860112
73569,860112
73577,860112
73579,860112
73525,860112
73565,860112
73527,860112
73550,860112
89561,857588
89547,857588
89537,857588
89522,857588
89542,857588
89568,857588
89551,857588
89564,857588
89168,857588
89567,857588
89555,857588
73486,857588
73441,857588
73488,857588
73479,857588
73457,857588
73460,857588
73489,857588
73467,857588
73466,857588
73450,857588
73491,857588
73447,857588
73494,857588
73495,857588
73497,857588
73485,857588
73463,857588
73499,857588
73469,857588
73430,857588
73492,857588
76124,860136
75015,861658
76275,861658
75053,861658
75057,861658
76316,861658
76359,861658
75038,861658
75056,861658
75045,861658
76356,861658
75059,861658
76307,861658
76703,861658
76676,861658
76327,861658
76344,861658
76351,861658
76287,861658
76297,861658
76337,861658
76706,861658
76530,858194
76474,858194
76467,858194
76476,858194
77815,858194
77830,858194
76448,858194
76477,858194
76596,858194
76571,858194
76593,858194
76549,858194
76473,858194
76456,858194
77839,858194
76597,858194
76461,858194
76470,858194
77833,858194
76437,858194
76547,858194
76479,858194
76599,858194
77836,858194
69117,857200
69221,857200
69214,857200
68542,857200
69502,857200
68549,857200
68526,857200
69514,857200
69198,857200
69469,857200
68535,857200
69493,857200
97959,858214
97959,858188
97980,858214
97980,858188
97944,858214
97944,858188
97993,858214
97993,858188
97896,858214
97896,858188
97950,858214
97950,858188
97947,858214
97947,858188
97999,858214
97999,858188
97953,858214
97953,858188
97900,858214
97900,858188
97996,858214
97996,858188
97941,858214
97941,858188
97990,858214
97990,858188
97956,858214
97956,858188
97877,858214
97877,858188
97957,858214
97957,858188
74744,858214
74744,858188
97922,858214
97922,858188
74740,858214
74740,858188
74858,858214
74858,858188
74842,858214
74842,858188
74862,858214
74862,858188
74722,858214
74722,858188
74864,858214
74864,858188
74736,858214
74736,858188
74855,858214
74855,858188
74746,858214
74746,858188
74928,858214
74928,858188
74838,858214
74838,858188
74821,858214
74821,858188
69427,858214
69427,858188
69437,858214
69437,858188
74865,858214
74865,858188
74867,858214
74867,858188
74847,858214
74847,858188
74706,858214
74706,858188
74749,858214
74749,858188
74743,858214
74743,858188
74731,858214
74731,858188
69439,858214
69439,858188
74747,858214
74747,858188
74850,858214
74850,858188
74869,858214
74869,858188
74834,858214
74834,858188
69429,858214
69429,858188
69245,861820
69234,861820
69412,861820
74925,861820
74927,861820
69251,861820
69434,861820
69253,861820
69181,861820
69254,861820
69256,861820
74909,861820
69242,861820
74924,861820
69151,861820
74933,861820
69226,861820
69231,861820
74934,861820
69207,861820
69250,861820
69436,861820
74889,861820
74937,861820
74915,861820
69190,861820
69257,861820
69168,861820
69259,861820
74939,861820
74918,861820
68789,861820
74931,861820
74921,861820
76646,857342
76694,857342
76707,857342
76709,857342
76684,857342
76661,857342
76698,857342
76669,857342
76689,857342
68753,857342
68794,857342
68804,857342
68782,857342
68766,857342
68775,857342
68809,857342
68723,857342
68723,857342
68799,857342
68723,857342
75175,857620
75217,857620
75239,857620
75331,857620
71292,857620
71296,857620
75428,857620
75228,857620
75249,857620
75438,857620
75433,857620
71297,857620
75417,857620
75305,857620
75242,857620
75223,857620
75443,857620
75447,857620
75233,857620
75446,857620
71299,857620
75449,857620
75210,857620
75196,857620
75334,857620
75245,857620
75236,857620
75248,857620
75203,857620
72213,861554
75382,861554
75378,861554
75335,861554
72224,861554
72227,861554
75337,861554
75391,861554
72221,861554
76332,861554
75339,861554
72202,861554
75387,861554
75389,861554
75394,861554
75395,861554
72229,861554
75328,861554
72226,861554
75397,861554
75399,861554
75323,861554
72218,861554
75385,861554
75365,861554
72275,861554
72270,861554
72280,861554
72186,861554
72184,861554
72250,861554
72293,861554
72294,861554
72160,861554
72290,861554
72285,861554
72296,861554
72299,861554
72297,861554
72178,861554
77776,861554
79098,860140
79280,860140
79268,860140
79283,860140
79206,860140
79285,860140
79356,860140
79288,860140
79289,860140
79241,860140
79291,860140
79249,860140
79292,860140
79227,860140
79294,860140
79224,860140
79299,860140
79238,860140
79232,860140
79235,860140
79424,861664
79189,861664
79410,861664
79282,861664
79426,861664
79427,861664
79258,861664
79423,861664
79379,861664
79395,861664
79219,861664
79295,861664
79244,861664
79677,861664
79415,861664
79589,861664
79677,861664
79588,861664
79591,861664
79592,861664
79677,861664
79686,861664
79688,861664
79594,861664
79400,861664
79539,861664
79689,861664
79618,861664
79595,861664
79597,861664
79418,861664
79677,861664
79677,861664
79650,861664
79739,861664
79585,861664
79674,861664
79677,861664
79694,861664
79576,861664
79677,861664
79695,861664
79599,861664
79669,861664
79429,861664
79639,861664
79685,861664
79692,861664
79353,861566
79215,861566
79211,861566
79215,861566
79312,861566
79346,861566
79362,861566
79261,861566
79336,861566
79341,861566
79364,861566
79276,861566
79359,861566
79361,861566
79350,861566
79263,861566
79331,861566
79279,861566
79367,861566
79369,861566
79365,861566
79348,861566
79297,861566
79183,861566
77955,861566
77716,861566
77948,861566
77716,861566
77716,861566
77971,861566
77933,861566
77972,861566
77974,861566
77796,861566
77975,861566
77977,861566
77978,861566
77960,861566
77790,861566
77963,861566
77966,861566
0,861566
77855,857590
77767,857590
77740,857590
77791,857590
77781,857590
77770,857590
77723,857590
77749,857590
77876,857590
77694,857590
77794,857590
77886,857590
77787,857590
77784,857590
77704,857590
77652,857590
77797,857590
77728,857590
77799,857590
77883,857590
77871,857590
77880,857590
77887,857590
77746,857590
77889,857590
77731,857590
77736,857590
77743,857590
77866,857590
78733,861824
78662,861824
78661,861824
72175,861824
78655,861824
78736,861824
78739,861824
78730,861824
78727,861824
78628,861824
77773,861824
77761,861824
78713,861824
72172,861824
78667,861824
72189,861824
78669,861824
78658,861824
78737,861824
78664,861824
78652,861824
78554,861824
78580,861824
78582,861824
78583,861824
78585,861824
88637,861824
78586,861824
78588,861824
78589,861824
78591,861824
78592,861824
78567,861824
78665,861824
78187,861824
78559,861824
78594,861824
78595,861824
78194,861824
78597,861824
78598,861824
78600,861824
78601,861824
78570,861824
78579,861824
78564,861824
78603,861824
78549,861824
78607,861824
78647,861824
78532,861824
78564,861824
78573,861824
78606,861824
78604,861824
78576,861824
77793,857308
77756,857308
78132,857308
77709,857308
77709,857308
78073,857308
78176,857308
78199,857308
78083,857308
78166,857308
78120,857308
78148,857308
78183,857308
78126,857308
78087,857308
78078,857308
78112,857308
78141,857308
78136,857308
78098,857308
78609,857308
78089,857308
78147,857308
78050,857308
78086,857308
78267,857502
78476,857502
78266,857502
78253,857502
78234,857502
78343,857502
78262,857502
78244,857502
78247,857502
78462,857502
78345,857502
78357,857502
78337,857502
78315,857502
78479,857502
78224,857502
78256,857502
78333,857502
78250,857502
78269,857502
78355,857502
78259,857502
78351,857502
78359,857502
78239,857502
79874,857978
79256,857978
79871,857978
79868,857978
79877,857978
79286,857978
79194,857978
79194,857978
79856,857978
79199,857978
79853,857978
79843,857978
79254,857978
79274,857978
79271,857978
79859,857978
79252,857978
79822,857978
79774,857978
79872,857978
79848,857978
79875,857978
79802,857978
79804,857978
79733,857978
79865,857978
79837,857978
79737,857978
79862,857978
79801,857978
79837,857978
79798,857978
79771,857978
79787,857978
79725,857978
79807,857978
79730,857978
79736,857978
79713,857978
79837,857978
79780,857978
79682,857978
79664,857978
79809,857978
79793,857978
79805,857978
79790,857978
79761,857978
79879,857978
79777,857978
72581,857254
72800,857254
72532,857254
72582,857254
72661,857254
72534,857254
72584,857254
72537,857254
72555,857254
72525,857254
72539,857254
72793,857254
72124,857254
72764,857254
72585,857254
72818,857254
72574,857254
72827,857254
88529,857254
72141,857254
72587,857254
72829,857254
72531,857254
72820,857254
72805,857254
72813,857254
72525,857254
72411,858200
72135,858200
72144,858200
72810,858200
72145,858200
72138,858200
72127,858200
72116,858200
72147,858200
72131,858200
72108,858200
72070,858200
72119,858200
72149,858200
72181,858200
72406,858200
72393,858200
72415,858200
72379,858200
72417,858200
72414,858200
89073,857538
89604,857538
89605,857538
89174,857538
73340,857538
89176,857538
89177,857538
89179,857538
89180,857538
89182,857538
89143,857538
89177,857538
89183,857538
89165,857538
89160,857538
89584,857538
88499,857538
89607,857538
89155,857538
89608,857538
89613,857538
89597,857538
89183,857538
89185,857538
89186,857538
89150,857538
89129,857538
89584,857538
89173,857538
89188,857538
89597,857538
89189,857538
89191,857538
89129,857538
89610,857538
89611,857538
89613,857538
89129,857538
89614,857538
89192,857538
89611,857538
89616,857538
89601,857538
89194,857538
89129,857538
89617,857538
89619,857538
89597,857538
89197,857538
72589,857538
89198,857538
89171,857538
89195,857538
72535,857538
88481,857538
89134,857538
88480,857912
88422,857912
88348,857912
88499,857912
88448,857912
88422,857912
88427,857912
88450,857912
88422,857912
88400,857912
88483,857912
88451,857912
88525,857912
88422,857912
88436,857912
88416,857912
88453,857912
88521,857912
88454,857912
88456,857912
88422,857912
88486,857912
88457,857912
88515,857912
88471,857912
88437,857912
88487,857912
88441,857912
88422,857912
88416,857912
88422,857912
88499,857912
88430,857912
88477,857912
88422,857912
88416,857912
88459,857912
88422,857912
88444,857912
88527,857912
88524,857912
88489,857912
88447,857912
88433,857912
88484,857912
88317,857912
88319,857912
88410,857912
88353,857912
88697,861536
88718,861536
88097,861536
88699,861536
88045,861536
88709,861536
88633,861536
88090,861536
88079,861536
88085,861536
88677,861536
88074,861536
88709,861536
88099,861536
88094,861536
88696,861536
88682,861536
78354,861536
88719,861536
88069,861536
88662,861536
88690,861536
88693,861536
88636,861536
88630,861536
88639,861536
88634,861536
88147,857788
88361,857788
88279,857788
88326,857788
88339,857788
88255,857788
88255,857788
88276,857788
88368,857788
88285,857788
88361,857788
88370,857788
88361,857788
88373,857788
88287,857788
88379,857788
88374,857788
88316,857788
88376,857788
88299,857788
88212,857788
88377,857788
88281,857788
88379,857788
88267,857788
88289,857788
88239,857788
88250,857788
88271,857788
88364,857788
88284,857788
88371,857788
88260,857788
88263,857788
88273,857788
72336,857138
72475,857138
72356,857138
72358,857138
72359,857138
72351,857138
72401,857138
72361,857138
72469,857138
72362,857138
72364,857138
72365,857138
72348,857138
72355,857138
72479,857138
72367,857138
72474,857138
72369,857138
72458,857138
88631,857138
72511,857138
72501,857138
88518,857138
72513,857138
88367,857138
72514,857138
72505,857138
88637,857138
88512,857138
88605,857138
72419,857138
88356,857138
88348,857138
72516,857138
72477,857138
72488,857138
72517,857138
72510,857138
72519,857138
88605,857138
66111,857828
66352,857828
66271,857828
66346,857828
66292,857828
66333,857828
66701,857754
66679,857754
66663,857754
66693,857754
66706,857754
66687,857754
66709,857754
66763,857754
66809,857754
66780,857754
66740,857754
66793,857754
66773,857754
66802,857754
66787,857754
66798,857754
66359,857754
66806,857754
66265,863314
66571,863314
66557,863314
66589,863314
66564,863314
66578,863314
66822,863314
66839,863314
66629,863314
66646,863314
66640,863314
66625,863314
66620,863314
66649,863314
66606,863314
66636,863314
66299,861252
66287,861252
66280,861252
66538,861252
66583,861252
66450,861252
66440,861252
66453,861252
66424,861252
66459,861252
66399,861252
66386,861252
