PLZ-GemVerwaltung;Wahlkreis-Nr
56653;198
56746;198
56746;198
56653;198
56653;198
56745;198
53520;198
56746;198
56729;198
56626;198
56729;198
56729;198
56729;198
56745;198
56729;198
56729;198
56729;198
56751;198
56729;198
56294;198
56751;198
56294;198
56745;198
56727;198
56729;198
56294;198
56729;198
56295;198
56729;198
56751;198
56736;198
56630;198
56642;198
56729;198
56729;198
56729;198
56295;198
56729;198
56727;198
56743;198
56751;198
56727;198
56729;198
56729;198
56753;198
56645;198
56299;198
56751;198
56637;198
56751;198
56727;198
56745;198
56295;198
56648;198
56727;198
56729;198
56743;198
56753;198
56729;198
56745;198
56729;198
56753;198
56729;198
56751;198
56751;198
56068;199
56330;199
56220;199
56170;199
56321;199
56332;199
56332;199
56332;199
56332;199
56220;199
56220;199
56330;199
56332;199
56330;199
56218;199
56332;199
56179;199
56283;199
56332;199
56330;199
56220;199
56322;199
56182;199
56220;199
56179;199
56323;199
56575;199
56179;199
56333;199
56332;199
56330;199
56346;199
56130;199
56132;199
56346;199
56340;199
56348;199
56130;199
56348;199
56133;199
56341;199
56132;199
56341;199
56349;199
56132;199
56348;199
56112;199
56357;199
56346;199
56132;199
56130;199
56346;199
56340;199
56348;199
56346;199
56346;199
56357;199
56346;199
65391;199
56346;199
56357;199
56337;199
56338;199
56859;200
56828;200
56858;200
56858;200
56766;200
56814;200
56766;200
56754;200
56865;200
56761;200
56814;200
56856;200
56829;200
56820;200
56754;200
56814;200
56823;200
56859;200
56812;200
56812;200
56754;200
56761;200
56814;200
56821;200
56759;200
56814;200
56761;200
56814;200
56766;200
56754;200
56858;200
56761;200
56825;200
56825;200
56814;200
56856;200
56761;200
56858;200
56761;200
56865;200
56814;200
56761;200
56829;200
56759;200
56759;200
56825;200
56818;200
56759;200
56759;200
56290;200
56858;200
56290;200
56826;200
56759;200
56820;200
56858;200
56754;200
56865;200
56254;200
56254;200
56761;200
56858;200
56820;200
56865;200
56858;200
56829;200
56862;200
56865;200
56759;200
56858;200
56865;200
56825;200
56820;200
56858;200
56858;200
56253;200
56766;200
56761;200
56825;200
56812;200
56826;200
56865;200
56825;200
56814;200
56826;200
56856;200
56761;200
56864;200
56759;200
56288;200
55469;200
55496;200
56291;200
55483;200
56858;200
55469;200
56288;200
56290;200
55494;200
55469;200
56291;200
55471;200
56291;200
56288;200
56288;200
56290;200
55469;200
55491;200
55432;200
55494;200
55483;200
55487;200
55481;200
56281;200
55497;200
56281;200
55494;200
55471;200
55490;200
55490;200
56290;200
56283;200
56850;200
56283;200
56288;200
56291;200
55481;200
55483;200
55490;200
55483;200
56288;200
55469;200
55469;200
56281;200
55483;200
56281;200
56288;200
55471;200
55481;200
56291;200
55469;200
55481;200
56288;200
56283;200
55471;200
55471;200
56288;200
56291;200
55487;200
55483;200
56291;200
55494;200
55481;200
56291;200
56291;200
55481;200
55490;200
56283;200
55481;200
56288;200
55494;200
56291;200
55469;200
55469;200
55471;200
56283;200
55432;200
55481;200
55469;200
55487;200
56291;200
55491;200
56291;200
55481;200
55430;200
55469;200
55469;200
55430;200
56291;200
55469;200
55471;200
56850;200
55469;200
55481;200
55471;200
55494;200
55469;200
55499;200
56858;200
55481;200
55490;200
56288;200
56329;200
55469;200
55483;200
55497;200
55469;200
56281;200
55481;200
55469;200
55487;200
55487;200
56288;200
56291;200
56291;200
55471;200
55481;200
56290;200
55483;200
55430;200
56291;200
55494;200
55491;200
56291;200
55481;200
55490;200
56858;200
55471;200
56283;200
56288;200
56869;200
56283;200
56154;200
56288;200
56290;200
56288;200
54426;200
54470;200
54470;200
56843;200
54472;200
54424;200
54411;200
54426;200
56841;200
54492;200
54424;200
54424;200
54472;200
54470;200
54426;200
54426;200
54472;200
54497;200
54426;200
54518;200
54483;200
54472;200
54470;200
54492;200
54472;200
54424;200
54426;200
54484;200
54426;200
54518;200
54472;200
54486;200
54347;200
54426;200
54498;200
54411;200
54426;200
56843;200
54426;200
54424;200
56841;200
54539;200
54472;200
54487;200
54470;200
54426;200
54426;200
54426;200
56843;200
56843;200
54497;200
55568;201
55595;201
55585;201
55595;201
55569;201
55545;201
55758;201
55606;201
55608;201
67827;201
55546;201
55595;201
55595;201
55595;201
55606;201
55592;201
55559;201
55595;201
67829;201
55595;201
55566;201
55442;201
55592;201
55444;201
55452;201
55593;201
55444;201
67824;201
55546;201
55546;201
55595;201
55452;201
55595;201
55546;201
55606;201
67826;201
55595;201
55606;201
55606;201
55619;201
55452;201
55585;201
55606;201
55606;201
55595;201
55590;201
55566;201
55592;201
55606;201
55566;201
55450;201
55569;201
55452;201
55568;201
67823;201
55606;201
67744;201
55595;201
55627;201
55606;201
55566;201
55590;201
55627;201
55569;201
55595;201
55546;201
55585;201
55585;201
55569;201
55606;201
55585;201
55596;201
55571;201
55606;201
55546;201
55576;201
55592;201
55566;201
55592;201
67829;201
55442;201
55595;201
55452;201
55595;201
55596;201
67829;201
55444;201
67744;201
55444;201
55629;201
55444;201
55618;201
55595;201
55595;201
55595;201
55595;201
55568;201
55442;201
55546;201
55595;201
55546;201
55596;201
55444;201
55595;201
55442;201
55627;201
55595;201
55629;201
55452;201
55595;201
55595;201
55593;201
55606;201
55606;201
55606;201
55608;201
55629;201
55566;201
55767;201
55765;201
55756;201
55758;201
55774;201
55608;201
55776;201
55777;201
55608;201
55765;201
54422;201
55624;201
55758;201
55758;201
55767;201
55767;201
55626;201
55765;201
55758;201
55765;201
55777;201
55765;201
55765;201
55765;201
55743;201
55777;201
55776;201
55743;201
55765;201
55624;201
55767;201
55608;201
55776;201
55765;201
55608;201
55779;201
55758;201
55758;201
55756;201
55758;201
55743;201
55768;201
55483;201
55758;201
55743;201
55758;201
55743;201
55767;201
55483;201
55767;201
55779;201
55758;201
55767;201
55777;201
55758;201
55758;201
55767;201
55767;201
55758;201
55758;201
55767;201
55767;201
55765;201
55758;201
55624;201
55758;201
55758;201
55774;201
55624;201
55765;201
55767;201
55767;201
55776;201
55776;201
55776;201
55758;201
55758;201
55765;201
55624;201
55767;201
55758;201
55758;201
55758;201
55767;201
55767;201
55758;201
55758;201
55758;201
55758;201
55758;201
55758;201
55624;201
55758;201
55767;201
55758;201
55758;201
54518;202
54518;202
54538;202
54538;202
54518;202
54533;202
54518;202
54518;202
54538;202
54533;202
54523;202
54518;202
54518;202
54531;202
54533;202
54518;202
54516;202
54533;202
54518;202
54533;202
54534;202
54533;202
54516;202
54518;202
54523;202
56841;202
54518;202
54534;202
54538;202
54538;202
54524;202
54536;202
54533;202
54531;202
54516;202
54518;202
54534;202
54533;202
54533;202
54533;202
54533;202
54518;202
54531;202
54518;202
54518;202
56861;202
54518;202
54528;202
54534;202
54533;202
54518;202
54531;202
54533;202
54516;202
54526;202
54518;202
54689;202
54668;202
54636;202
54675;202
54673;202
54664;202
54657;202
54673;202
54636;202
54662;202
54673;202
54673;202
54634;202
54636;202
54636;202
54675;202
54634;202
54634;202
54673;202
54636;202
54646;202
54636;202
54673;202
54636;202
54647;202
54668;202
54636;202
54636;202
54673;202
54646;202
54668;202
54636;202
54655;202
54636;202
54668;202
54675;202
54636;202
54675;202
54673;202
54675;202
54657;202
54647;202
54646;202
54636;202
54673;202
54636;202
54673;202
54662;202
54668;202
54675;202
54664;202
54673;202
54636;202
54636;202
54675;202
54636;202
54636;202
54636;202
54666;202
54673;202
54668;202
54673;202
54675;202
54673;202
54675;202
54655;202
54655;202
54675;202
54673;202
54636;202
54655;202
54655;202
54636;202
54310;202
54636;202
54675;202
54634;202
54310;202
54636;202
54673;202
54673;202
54636;202
54657;202
54673;202
54675;202
54675;202
54634;202
54636;202
54673;202
54646;202
54675;202
54675;202
54634;202
54636;202
54636;202
54646;202
54655;202
54675;202
54668;202
54662;202
54647;202
54673;202
54664;202
54668;202
54636;202
54673;202
54634;202
54675;202
54655;202
54668;202
54636;202
54673;202
54673;202
54636;202
54636;202
54636;202
54673;202
54675;202
54662;202
54646;202
54636;202
54636;202
54689;202
54673;202
54655;202
54673;202
54675;202
54636;202
54646;202
54636;202
54655;202
54636;202
54673;202
54687;202
54597;202
54597;202
54608;202
54608;202
54608;202
54610;202
54597;202
54649;202
54689;202
54687;202
54689;202
54614;202
54649;202
54298;202
54619;202
54597;202
54597;202
54597;202
54614;202
54298;202
54595;202
54595;202
54533;202
54619;202
54608;202
54597;202
54687;202
54617;202
54619;202
54614;202
54619;202
54689;202
54689;202
54619;202
54689;202
54597;202
54597;202
54673;202
54649;202
54597;202
54612;202
54649;202
54619;202
54619;202
54597;202
54597;202
54617;202
54649;202
54597;202
54597;202
54649;202
54597;202
54608;202
54597;202
54597;202
54614;202
54649;202
54612;202
54614;202
54533;202
54608;202
54614;202
54687;202
54689;202
54597;202
54298;202
54595;202
54649;202
54595;202
54597;202
54687;202
54597;202
54595;202
54619;202
54689;202
54597;202
54619;202
54597;202
54614;202
54597;202
54655;202
54597;202
54608;202
54619;202
54617;202
54529;202
54655;202
54597;202
54597;202
54595;202
54612;202
54649;202
54614;202
54608;202
54616;202
54655;202
54597;202
54619;202
54636;202
54646;202
54578;202
54552;202
54570;202
54578;202
54570;202
54587;202
54570;202
54552;202
54552;202
54552;202
54552;202
54570;202
54552;202
54576;202
54552;202
54552;202
54585;202
54584;202
54552;202
54568;202
54558;202
54584;202
54576;202
54570;202
54552;202
54552;202
54570;202
54550;202
54584;202
54570;202
54552;202
54578;202
54570;202
54552;202
54587;202
54552;202
54570;202
54558;202
54552;202
54552;202
54570;202
54570;202
54578;202
54578;202
54570;202
54570;202
54570;202
54570;202
54552;202
54558;202
54552;202
54552;202
54570;202
54552;202
54552;202
54558;202
54552;202
54552;202
54552;202
54579;202
54552;202
54570;202
54578;202
54570;202
54578;202
54558;202
56769;202
56769;202
56766;202
54574;202
53539;202
53539;202
53539;202
53539;202
54568;202
53520;202
54597;202
53539;202
56767;202
54611;202
56767;202
56766;202
56767;202
53539;202
54589;202
53539;202
56767;202
56767;202
54574;202
56767;202
56769;202
56767;202
54568;202
56729;202
54578;202
56767;202
54597;202
53539;202
56769;202
54597;202
56767;202
54611;202
54586;202
54589;202
54597;202
56767;202
56767;202
53539;202
54550;202
54290;203
54298;203
54441;203
54314;203
54340;203
54413;203
54413;203
54316;203
54413;203
54340;203
54340;203
54317;203
54341;203
54439;203
54343;203
54316;203
54450;203
54413;203
54314;203
54413;203
54413;203
54317;203
54317;203
54429;203
54314;203
54317;203
54411;203
54316;203
54421;203
54316;203
54316;203
54298;203
54451;203
54441;203
54317;203
54441;203
54427;203
54344;203
54441;203
54340;203
54340;203
54329;203
54306;203
54317;203
54316;203
54308;203
54340;203
54338;203
54340;203
54317;203
54429;203
54441;203
54346;203
54318;203
54317;203
54340;203
54426;203
54422;203
54309;203
54453;203
54331;203
54441;203
54316;203
54456;203
54317;203
54439;203
54314;203
54331;203
54316;203
54340;203
54310;203
54413;203
54421;203
54340;203
54317;203
54439;203
54429;203
54340;203
54441;203
54314;203
54316;203
54338;203
54439;203
54317;203
54441;203
54456;203
54441;203
54340;203
54317;203
54441;203
54311;203
54314;203
54320;203
54429;203
54332;203
54441;203
54441;203
54459;203
54457;203
54313;203
54314;203
54422;203
54439;203
54349;203
54298;203
56370;204
65624;204
56370;204
65582;204
56357;204
56368;204
56370;204
56355;204
56370;204
65626;204
56357;204
56368;204
56357;204
65558;204
56379;204
65558;204
56357;204
56130;204
65582;204
65582;204
56370;204
56357;204
56370;204
56357;204
56370;204
56355;204
65558;204
56368;204
56357;204
65558;204
56379;204
56357;204
56357;204
65558;204
56368;204
65623;204
65582;204
65558;204
56368;204
56357;204
65558;204
56379;204
56379;204
56357;204
65558;204
56379;204
56355;204
65558;204
65558;204
56357;204
56368;204
56355;204
56368;204
56370;204
65558;204
56379;204
56355;204
56357;204
65558;204
56130;204
56357;204
56355;204
56377;204
56370;204
65623;204
56377;204
56355;204
65623;204
56357;204
65629;204
56368;204
56357;204
56355;204
56370;204
65558;204
56379;204
56357;204
56357;204
56130;204
56357;204
56357;204
56357;204
56368;204
56357;204
56368;204
56368;204
56357;204
56379;204
65623;204
56370;204
56377;204
56130;204
56379;204
56379;204
56357;204
56379;204
56370;204
56355;204
56379;204
56357;204
56379;204
56355;204
56379;204
56355;204
65558;204
56237;204
56424;204
56412;204
56237;204
56237;204
56412;204
56237;204
56428;204
56414;204
56424;204
56337;204
56242;204
56244;204
56244;204
56412;204
56412;204
56244;204
56412;204
56412;204
56244;204
56412;204
56412;204
56244;204
56249;204
56206;204
56204;204
56203;204
56412;204
56412;204
56412;204
56414;204
56235;204
56337;204
56206;204
56244;204
56244;204
56242;204
56271;204
56242;204
56424;204
56410;204
56424;204
56237;204
56412;204
56335;204
56412;204
56412;204
56412;204
56242;204
56412;204
56414;204
56237;204
56244;204
56242;204
56235;204
56244;204
56412;204
56244;204
56242;204
56237;204
56244;204
56427;204
56337;204
56412;204
56424;204
56414;204
56244;204
56412;204
56244;204
56412;204
56414;204
56422;204
56237;204
56237;204
56244;204
56459;204
57627;204
56244;204
57627;204
57629;204
56470;204
56459;204
56414;204
56459;204
56414;204
57648;204
57614;204
56459;204
56479;204
57629;204
56472;204
56479;204
57647;204
56244;204
56244;204
56472;204
57627;204
56457;204
57612;204
56459;204
56472;204
56459;204
57627;204
56459;204
56472;204
56244;204
56457;204
56472;204
57644;204
57629;204
56479;204
56457;204
56414;204
57627;204
57629;204
56462;204
56472;204
56479;204
56479;204
56479;204
56459;204
57629;204
56459;204
57612;204
56244;204
57629;204
57520;204
56459;204
56472;204
56479;204
57629;204
57629;204
57629;204
57629;204
57627;204
57629;204
56414;204
57583;204
57629;204
56414;204
57614;204
56271;204
57629;204
57520;204
56479;204
56479;204
56414;204
56477;204
56244;204
57645;204
56472;204
56477;204
57647;204
57629;204
56414;204
56479;204
56479;204
56459;204
56479;204
56477;204
56271;204
56459;204
56459;204
56414;204
56479;204
56479;204
56459;204
57629;204
56479;204
57629;204
56472;204
56459;204
57627;204
57648;204
57627;204
56477;204
56479;204
56414;204
56244;204
57644;204
56459;204
56457;204
56479;204
57627;204
56479;204
56459;204
57644;204
56459;204
56477;204
56414;204
56459;204
56459;204
55116;205
55437;205
55422;205
55411;205
55422;205
55270;205
55257;205
55270;205
55270;205
55435;205
55218;205
55270;205
55270;205
55413;205
55424;205
55413;205
55437;205
55268;205
55413;205
55413;205
55437;205
55270;205
55437;205
55270;205
55270;205
55271;205
55413;205
55425;205
55413;205
55270;205
67547;206
55234;206
67577;206
55232;206
55288;206
55234;206
67595;206
55234;206
55234;206
67593;206
55234;206
55234;206
55237;206
55234;206
67596;206
55599;206
67575;206
55232;206
55234;206
55234;206
55234;206
67592;206
55234;206
55237;206
55234;206
55234;206
67596;206
55288;206
55599;206
55234;206
55239;206
55578;206
67578;206
55597;206
67598;206
67599;206
67580;206
55234;206
67591;206
55234;206
55237;206
67294;206
67582;206
67591;206
67591;206
67590;206
55234;206
55234;206
55234;206
55234;206
55234;206
67591;206
67574;206
55288;206
55291;206
55288;206
55599;206
55288;206
55599;206
55286;206
55288;206
55578;206
67591;206
55234;206
55578;206
55234;206
67593;206
55597;206
55286;206
55597;206
55459;206
55576;206
55294;206
55278;206
55278;206
55276;206
55278;206
55278;206
55278;206
55296;206
55457;206
55459;206
67583;206
55278;206
55296;206
67586;206
55457;206
55278;206
55296;206
55278;206
55278;206
55299;206
55283;206
55276;206
55578;206
55278;206
55576;206
55278;206
55278;206
55278;206
55576;206
67587;206
55576;206
67585;206
55578;206
67227;207
67059;207
67122;207
67259;207
67134;207
67240;207
67459;207
67125;207
67136;207
67259;207
67258;207
67259;207
67126;207
67259;207
67245;207
67117;207
67133;207
67112;207
67141;207
67127;207
67433;208
67346;208
67269;208
67098;208
67271;208
67281;208
67273;208
67278;208
67316;208
67273;208
67146;208
67246;208
67280;208
67158;208
67471;208
67167;208
67466;208
67147;208
67468;208
67251;208
67159;208
67229;208
67161;208
67229;208
67269;208
67454;208
67273;208
67310;208
67251;208
67271;208
67281;208
67271;208
67466;208
67229;208
67473;208
67149;208
67271;208
67468;208
67271;208
67150;208
67271;208
67283;208
67280;208
67152;208
67311;208
67157;208
67269;208
67475;208
67273;208
67256;208
67373;208
67374;208
67376;208
67166;208
67354;208
67105;208
67165;208
67657;209
67308;209
67821;209
67806;209
67808;209
67308;209
67292;209
67806;209
67722;209
67295;209
67725;209
67308;209
67814;209
67811;209
67806;209
67816;209
67308;209
67304;209
67808;209
67821;209
67294;209
67822;209
67724;209
67813;209
67307;209
67724;209
67724;209
67724;209
67294;209
67308;209
67722;209
67806;209
67814;209
67822;209
67806;209
67304;209
67292;209
67292;209
67308;209
67727;209
67822;209
67297;209
67808;209
67294;209
67728;209
67822;209
67822;209
67822;209
67822;209
67823;209
67821;209
67294;209
67294;209
67308;209
67305;209
67808;209
67294;209
67308;209
67806;209
67806;209
67821;209
67808;209
67808;209
67729;209
67823;209
67808;209
67816;209
67808;209
67294;209
67806;209
67823;209
67821;209
67681;209
67808;209
67822;209
67808;209
67806;209
67759;209
67744;209
67308;209
67806;209
67722;209
67677;209
67685;209
67685;209
67677;209
67737;209
67468;209
67699;209
67732;209
67691;209
67734;209
66879;209
67686;209
67735;209
67678;209
67680;209
67697;209
67737;209
67731;209
67697;209
67685;209
67701;209
67699;209
67685;209
67734;209
67677;209
67685;209
67677;209
66879;209
67742;209
66871;209
66885;209
66901;209
67753;209
66869;209
66904;209
66887;209
66916;209
66904;209
67742;209
67744;209
67742;209
66871;209
66903;209
66916;209
66871;209
67753;209
66887;209
66887;209
67754;209
66871;209
66887;209
66903;209
67742;209
66887;209
66907;209
66903;209
67745;209
66871;209
67742;209
67753;209
66909;209
67742;209
66871;209
67742;209
66909;209
67756;209
67744;209
67742;209
67744;209
66887;209
66909;209
66887;209
67744;209
67744;209
66871;209
66871;209
67742;209
66909;209
66869;209
66909;209
67746;209
67742;209
67744;209
67744;209
67746;209
66909;209
67749;209
66887;209
66887;209
66879;209
67759;209
66871;209
66879;209
67756;209
67752;209
67748;209
67749;209
66903;209
66871;209
66887;209
66887;209
66907;209
66871;209
67753;209
67753;209
67753;209
66869;209
66887;209
67752;209
66869;209
66901;209
66871;209
66887;209
66909;209
66871;209
66871;209
66887;209
67746;209
66909;209
66914;209
66887;209
67744;209
67752;209
66885;209
66909;209
66909;209
66953;210
66482;210
66851;210
66892;210
66892;210
66851;210
66877;210
66849;210
66879;210
66849;210
66849;210
66849;210
66851;210
66879;210
66851;210
66851;210
66877;210
66879;210
66849;210
67705;210
66894;210
66892;210
66894;210
66849;210
76891;210
66994;210
66976;210
66994;210
76848;210
76848;210
66978;210
66957;210
66996;210
76891;210
66996;210
67715;210
76846;210
67714;210
66919;210
66987;210
66919;210
66957;210
66999;210
66996;210
66989;210
66989;210
66989;210
66851;210
66953;210
66978;210
66969;210
66996;210
76848;210
66976;210
66976;210
76891;210
76891;210
66989;210
66957;210
66989;210
66976;210
76891;210
66957;210
66987;210
66919;210
66994;210
67718;210
66996;210
76848;210
66957;210
76848;210
66851;210
66987;210
66957;210
66953;210
67714;210
66919;210
76848;210
66482;210
66484;210
66894;210
66917;210
66953;210
66497;210
66503;210
66482;210
66501;210
66484;210
66500;210
66894;210
66501;210
66482;210
66917;210
66894;210
66987;210
66500;210
66919;210
66987;210
66484;210
66509;210
66894;210
66987;210
66917;210
66484;210
66894;210
66484;210
76891;210
76891;210
76829;211
76756;211
76768;211
76872;211
76872;211
67361;211
76726;211
76767;211
76770;211
76771;211
76751;211
76870;211
76879;211
76773;211
76774;211
67360;211
67363;211
76872;211
76776;211
76777;211
76879;211
76764;211
76761;211
76779;211
67365;211
76872;211
76744;211
67366;211
67368;211
76872;211
67378;211
76744;211
76857;211
67482;211
76887;211
76889;211
76829;211
76887;211
76831;211
67482;211
76833;211
76887;211
76879;211
76835;211
76857;211
76889;211
76889;211
67480;211
67480;211
76831;211
76879;211
76857;211
76835;211
76833;211
67482;211
76835;211
76889;211
76831;211
67377;211
76857;211
67483;211
76835;211
76872;211
76863;211
76863;211
76831;211
76877;211
76831;211
76831;211
76865;211
76889;211
76889;211
67489;211
67483;211
76889;211
76833;211
76829;211
67487;211
76857;211
76889;211
76889;211
76887;211
76889;211
76889;211
76877;211
76889;211
76855;211
76829;211
76835;211
76857;211
76865;211
76835;211
67487;211
76889;211
76889;211
76833;211
76857;211
76889;211
67482;211
76857;211
76889;211
76857;211
76857;211
76833;211
76855;211
76835;211
76855;211
84503;212
84489;212
84508;212
84547;212
84567;212
84550;212
84518;212
84533;212
84553;212
84556;212
84558;212
84533;212
84561;212
84524;212
84567;212
84568;212
84571;212
84533;212
84576;212
84513;212
84577;212
84558;212
84579;212
84543;212
84539;212
84544;212
84428;212
84546;212
84513;212
83536;212
83527;212
84431;212
84555;212
83527;212
84559;212
84494;212
83558;212
84562;212
84453;212
84494;212
84494;212
84494;212
84564;212
84565;212
84419;212
84570;212
84431;212
83562;212
84437;212
84573;212
84419;212
84574;212
83567;212
84478;212
84539;212
0;212
85646;213
85617;213
85625;213
85567;213
85560;213
85658;213
85661;213
83553;213
85625;213
85567;213
85664;213
85614;213
85570;213
85665;213
85667;213
85587;213
85652;213
85586;213
83550;213
85643;213
85604;213
0;213
0;213
0;213
85459;213
85461;213
85669;213
84405;213
85462;213
85435;213
85464;213
85659;213
85447;213
84432;213
84416;213
84424;213
84434;213
85465;213
84435;213
85452;213
85467;213
85445;213
85570;213
85669;213
84427;213
84439;213
84416;213
85469;213
85456;213
85457;213
85391;214
85395;214
84072;214
85386;214
84104;214
85777;214
85350;214
85408;214
85406;214
85399;214
85413;214
85411;214
85414;214
85402;214
85416;214
85417;214
85419;214
85368;214
85405;214
85371;214
85307;214
85368;214
85395;214
85406;214
86561;214
86562;214
86564;214
86565;214
86571;214
86529;214
86579;214
85107;214
85119;214
85290;214
85302;214
85304;214
86558;214
85304;214
85305;214
85077;214
85126;214
85276;214
85309;214
85293;214
85084;214
85296;214
85298;214
85301;214
85088;214
85283;214
85250;215
85232;215
85221;215
85253;215
85778;215
85241;215
85757;215
85229;215
85235;215
85238;215
85235;215
85244;215
85247;215
85254;215
86567;215
85256;215
85258;215
82276;215
82239;215
82278;215
82281;215
82223;215
82275;215
82256;215
82284;215
82194;215
82285;215
82287;215
82288;215
82290;215
82216;215
82291;215
82293;215
82272;215
82294;215
82140;215
82178;215
82296;215
82299;215
85024;216
85111;216
93336;216
92339;216
85113;216
85114;216
85095;216
91795;216
85116;216
85072;216
85117;216
85080;216
85098;216
85120;216
85122;216
85125;216
85110;216
85092;216
85101;216
93349;216
91804;216
85128;216
85129;216
85104;216
85131;216
85072;216
85134;216
85135;216
85137;216
91809;216
85139;216
0;216
86673;216
86666;216
86676;216
86668;216
85123;216
86633;216
86697;216
86643;216
86701;216
86669;216
86706;216
80313;217
80313;218
80313;219
80313;220
85609;221
82065;221
85649;221
85622;221
85748;221
82166;221
85630;221
82025;221
85540;221
85635;221
85662;221
85737;221
85551;221
82061;221
82035;221
85764;221
85521;221
85653;221
82152;221
82049;221
85640;221
82054;221
82069;221
82064;221
82024;221
85579;221
85774;221
82008;221
85716;221
0;221
0;221
0;221
83013;222
83123;222
83229;222
83547;222
83043;222
83233;222
83098;222
83254;222
83052;222
83254;222
83533;222
83125;222
83549;222
83093;222
83075;222
83620;222
83126;222
83112;222
83556;222
83109;222
83257;222
83128;222
83135;222
83129;222
83088;222
83059;222
83115;222
83131;222
83080;222
83539;222
83209;222
83134;222
83561;222
83064;222
83083;222
83253;222
83101;222
83543;222
83122;222
83137;222
83139;222
83564;222
83071;222
83104;222
83569;222
83512;222
83544;222
0;222
0;222
83670;223
83646;223
83671;223
83673;223
83623;223
82544;223
82547;223
83674;223
82538;223
83677;223
82057;223
83676;223
82431;223
82549;223
83661;223
82541;223
83677;223
83679;223
82431;223
83646;223
82515;223
0;223
0;223
83707;223
83735;223
83730;223
83703;223
83734;223
83607;223
83737;223
83708;223
83714;223
83624;223
83700;223
83727;223
83684;223
83626;223
83666;223
83627;223
83629;223
82110;224
86974;224
86920;224
86911;224
82279;224
86492;224
86949;224
86923;224
86925;224
82269;224
86926;224
86928;224
86857;224
86859;224
86916;224
86981;224
86886;224
86836;224
86929;224
86946;224
86931;224
86934;224
86935;224
86937;224
86938;224
86940;224
86932;224
86943;224
86944;224
86919;224
86947;224
86949;224
0;224
82335;224
82346;224
82340;224
82131;224
82205;224
82211;224
82266;224
82142;224
82229;224
82341;224
82319;224
82327;224
82234;224
82237;224
0;224
83404;225
83454;225
83435;225
83457;225
83471;225
83483;225
83395;225
83410;225
83487;225
83451;225
83486;225
83416;225
83458;225
83471;225
83315;225
0;225
0;225
83352;225
83346;225
83339;225
84549;225
83413;225
83355;225
83219;225
83334;225
83361;225
83417;225
83250;225
83365;225
83119;225
83349;225
83367;225
83132;225
83242;225
83324;225
83259;225
83530;225
83358;225
83313;225
83224;225
83362;225
83342;225
83373;225
84529;225
83294;225
83278;225
83308;225
83236;225
83243;225
83377;225
83325;225
83325;225
0;225
0;225
82433;226
82435;226
82438;226
82488;226
82490;226
82456;226
82491;226
82439;226
82494;226
82481;226
82418;226
82487;226
82496;226
82441;226
82418;226
82442;226
82445;226
82418;226
82447;226
82449;226
82497;226
82499;226
0;226
86972;226
82387;226
86975;226
82347;226
82401;226
86977;226
82390;226
82436;226
82392;226
86978;226
82383;226
82386;226
82393;226
86980;226
82386;226
82395;226
82396;226
82380;226
86971;226
82377;226
82398;226
86984;226
82399;226
82401;226
86956;226
86986;226
86987;226
82402;226
82404;226
86989;226
82362;226
82405;226
